,Unnamed: 0,food_id,food_name,calcium,calories,carbohydrate,fat,potassium,protein,serving_description,sodium,sugar,vitamin_a,vitamin_c
2613,15764,3817,Chocolate Devil's Food or Fudge Cake (Home Recipe or Purchased),9,372,61.61,14.27,141,3.52,100 g,265,47.74,5,0
2615,15780,3819,Chocolate Devil's Food or Fudge Cake without Icing or Filling (Home Recipe or Purchased),14,357,51.38,16.4,144,4.96,100 g,314,31.58,2,0
2617,15801,3821,"Chocolate Devil's Food or Fudge Cake without Icing, Coating or Filling (Home Recipe or Purchased)",9,372,61.61,14.27,141,3.52,100 g,265,47.74,5,0
2618,15807,3822,German Chocolate Cake with Icing and Filling,5,370,49.43,18.54,137,3.5,100 g,334,33.14,1,0
2619,15812,3823,Diet Chocolate Cake with Icing,9,303,56.01,8.37,410,7.59,100 g,335,25.31,8,1
2620,15822,3824,"Chocolate Devil's Food or Fudge Cake with Icing, Coating or Filling (Pudding-Type Mix, Lite)",6,325,61.64,8.77,202,3.58,100 g,425,47.61,5,0
2621,15832,3825,"Chocolate Devil's Food or Fudge Cake (Pudding Type Mix, Cholesterol Free)",5,353,54.92,14.62,152,3.32,100 g,415,42.34,3,0
2622,15840,3826,"Chocolate Devil's Food or Fudge Cake without Icing or Filling (Pudding Type Mix, Cholesterol Free)",7,327,42.9,16.48,217,4.76,100 g,520,25.14,0,0
2623,15850,3827,"Chocolate Devil's Food or Fudge Cake with Light Icing, Coating or Filling (Pudding Type Mix)",5,353,54.92,14.62,152,3.32,100 g,415,42.34,3,0
2624,15860,3828,Chocolate Devil's Food or Fudge Cake (Pudding Type Mix),6,366,56.61,15.61,182,3.32,100 g,397,43.61,4,0
2625,15868,3829,Chocolate Devil's Food or Fudge Cake without Icing or Filling (Pudding Type Mix),8,350,44.27,18.59,211,4.63,100 g,524,25.93,2,0
2626,15878,3830,"Chocolate Devil's Food or Fudge Cake with Icing, Coating or Filling (Pudding-Type Mix)",6,366,56.61,15.61,182,3.32,100 g,397,43.61,4,0
2627,15884,3831,Poor Man's (Spice-Type) Cake without Icing,5,319,58.24,8.05,43,3.84,100 g,345,29.67,0,0
2628,15890,3832,Cream Cake without Icing or Topping,12,373,55.99,14.69,81,5.2,100 g,349,29.74,10,0
2629,15894,3833,Cupcake,7,369,67.64,10.93,115,2.84,100 g,318,53.52,6,0
2630,15898,3834,Cupcake Cake without Icing,15,333,53.39,11.23,90,5.04,100 g,491,26.24,2,0
2631,15902,3835,Cupcake with Icing,7,370,67.8,10.96,116,2.85,100 g,319,53.65,6,0
2632,15910,3836,Chocolate Cupcake,7,356,63.59,11.7,202,3.79,100 g,383,47.74,5,0
2633,15918,3837,Chocolate Cupcake without Icing or Filling,11,327,52.73,12.51,255,5.85,100 g,613,27.71,1,0
2634,15951,3839,Cupcake (Not Chocolate),7,376,60.3,14.5,122,3.4,100 g,425,34.34,0,0
2635,15958,3839,Cupcake (Not Chocolate),6,360,62.85,11.64,97,3.05,100 g,358,47.62,6,0
2636,15966,3840,Cupcake without Icing or Filling (Not Chocolate),10,319,54.52,9.31,74,4.61,100 g,476,30.29,1,0
2637,15973,3848,Gingerbread Cake without Icing,7,309,50.68,10.18,242,4.02,100 g,458,31.7,1,0
2639,15986,3851,Ice Cream and Cake Roll (Not Chocolate),13,295,40.2,14.39,167,4.37,100 g,207,27.89,4,0
2640,15992,3852,Frozen Yogurt and Cake Layer with Icing (Not Chocolate),14,268,37.64,11.99,133,3.78,100 g,187,28.57,5,0
2641,15998,3853,Chocolate Frozen Yogurt and Cake Layer with Icing,11,301,48.36,10.5,121,3.72,100 g,317,35.11,2,0
2642,16004,3854,Ice Box with Fruit and Whipped Cream,11,308,45.95,12.96,153,3.91,100 g,308,35.33,2,1
2643,16008,3854,Ice Box with Fruit and Whipped Cream,3,206,36.71,4.79,95,4.72,100 g,120,27.35,4,6
2644,16014,3855,Jelly Roll,3,286,55.55,4.42,90,6.85,100 g,180,39.87,4,5
2645,16024,3856,Lemon Cake,2,297,55.35,8.39,28,1.7,100 g,112,51.87,7,4
2646,16031,3857,Lemon Cake without Icing,8,380,50.24,18.07,68,4.58,100 g,528,32.94,2,0
2647,16040,3858,Lemon Cake with Icing,6,352,64.75,9.74,48,2.73,100 g,315,49.75,4,2
2648,16050,3859,Lowfat Lemon Cake,6,348,64.64,9.06,44,2.92,100 g,385,48.38,4,0
2649,16058,3860,Lowfat Lemon Cake without Icing,9,315,55.87,8.18,62,4.49,100 g,499,30.96,1,0
2650,16068,3861,Lowfat Lemon Cake with Icing,6,348,64.64,9.06,44,2.92,100 g,385,48.38,4,0
2651,16074,3862,Marble Cake,6,339,61.38,10.89,136,3.94,100 g,296,48.68,2,0
2652,16080,3863,Marble Cake without Icing,6,327,58.83,9.96,109,4.16,100 g,403,42.75,1,0
2653,16086,3864,Marble Cake with Icing,6,339,61.38,10.89,136,3.94,100 g,296,48.68,2,0
2654,16092,3865,Nut Cake,5,404,57.08,18.79,71,3.41,100 g,381,45.55,4,0
2655,16098,3866,Nut Cake without Icing,7,387,44.32,21.83,94,4.73,100 g,453,28.61,2,0
2656,16104,3867,Nut Cake with Icing,5,386,54.66,17.97,68,3.27,100 g,364,43.62,4,0
2657,16110,3868,Without Icing Oatmeal Cake,2,361,57.45,13.74,169,4.18,100 g,308,35.09,1,1
2658,16116,3869,Oatmeal Cake with Icing,2,370,63.43,12.58,128,2.95,100 g,245,45.02,3,1
2659,16122,3870,Peanut Butter Cake with Icing,6,401,54.25,18.95,107,5.43,100 g,395,40.72,10,0
2660,16128,3872,Poppyseed Cake without Icing,7,248,55.05,0.4,122,6.65,100 g,230,32.41,0,2
2661,16133,3872,Poppyseed Cake without Icing,12,394,47.27,19.98,155,7.2,100 g,328,25.76,6,1
2662,16141,3873,Pound Cake,6,385,54.22,16.05,87,6.47,100 g,283,29.43,15,0
2663,16149,3874,Pound Cake with Icing,5,389,59.29,14.95,72,5.22,100 g,264,39.14,14,0
2664,16156,3875,Chocolate Pound Cake,4,416,53.72,21.36,129,5.68,100 g,510,33.74,16,0
2665,16162,3876,Fat Free Cholesterol Free Chocolate Pound Cake,14,272,60.05,0.83,275,8.33,100 g,286,35.37,2,0
2666,16167,3877,Puerto Rican Style Pound Cake (Ponque),3,458,50.23,25.97,80,6.41,100 g,205,28.39,15,0
2667,16173,3878,Fat Free Cholesterol Free Pound Cake,4,283,61.0,1.2,110,5.4,100 g,341,34.34,2,0
2668,16179,3879,Reduced Fat Cholesterol Free Pound Cake,16,308,55.36,6.88,143,6.86,100 g,416,31.19,1,0
2669,16189,3880,Pumpkin Cake,2,337,56.34,11.44,79,2.84,100 g,312,41.55,42,1
2670,16195,3881,Pumpkin Cake without Icing,3,299,50.91,9.18,100,4.18,100 g,372,31.4,79,2
2671,16205,3882,Pumpkin Cake with Icing,2,337,56.34,11.44,79,2.84,100 g,312,41.55,42,1
2672,16211,3883,Raisin Nut Cake,10,367,58.25,13.17,155,5.59,100 g,444,33.28,1,0
2673,16217,3884,Raisin-Nut Cake (with Icing),11,359,59.27,12.24,177,4.94,100 g,387,38.27,2,0
2674,16223,3885,Ravani Cake (with Farina),6,312,59.95,7.96,52,2.9,100 g,259,45.83,7,4
2675,16228,3886,Rice Flour Cake,7,327,45.52,15.48,235,3.62,100 g,99,14.4,0,3
2676,16235,3887,El Salvadorian Style Quezadilla Cake,30,350,40.25,16.34,89,11.3,100 g,377,27.46,15,0
2677,16241,3888,Soy Flour Cake,6,349,53.25,13.83,335,7.85,100 g,423,32.83,13,2
2678,16248,3896,Chocolate Sponge Cake with Icing,4,314,57.93,7.53,167,7.34,100 g,157,45.07,5,2
2679,16254,3897,Sweetpotato Cake with Icing,8,363,51.31,16.29,170,4.77,100 g,375,33.75,46,11
2680,16259,3898,Rum Flavored Cake (Sopa Borracha),1,272,57.09,1.96,64,3.65,100 g,53,50.64,1,0
2681,16265,3899,Torte Cake,3,292,38.47,14.25,83,3.6,100 g,215,28.19,12,5
2682,16272,3900,Tres Leche Cake,16,246,37.52,8.69,187,5.49,100 g,186,30.07,6,2
2683,16279,3901,Chiffon Cake,7,340,53.02,12.7,80,4.46,100 g,330,38.3,5,4
2684,16286,3902,Chiffon Cake without Icing,9,327,47.74,12.76,99,5.93,100 g,407,28.87,2,0
2685,16293,3903,Chiffon Cake with Icing,7,340,53.08,12.7,80,4.46,100 g,330,38.36,5,4
2686,16300,3904,Chocolate Chiffon Cake,11,338,46.48,15.23,166,6.69,100 g,357,28.3,3,0
2687,16307,3905,Chocolate Chiffon Cake with Icing,9,350,50.7,15.71,166,5.67,100 g,285,35.63,4,0
2688,16316,3906,Upside Down Cake (All Fruits),12,319,50.64,11.97,111,3.45,100 g,302,33.78,5,2
2690,16336,3908,White Cake (Home Recipe or Purchased),8,380,64.34,13.18,53,2.7,100 g,375,51.67,5,0
2692,16352,3910,White Cake without Icing (Home Recipe or Purchased),15,366,52.55,15.58,86,4.8,100 g,505,30.42,1,0
2694,16372,3912,White Cake with Icing (Home Recipe or Purchased),8,381,64.49,13.22,53,2.71,100 g,283,51.79,5,0
2699,16413,3917,Whole Wheat Cake with Fruit and Nuts without Icing,3,386,63.09,14.7,263,5.36,100 g,159,42.49,1,1
2701,16433,3919,Yellow Cake (Home Recipe or Purchased),9,366,64.77,11.41,103,3.37,100 g,144,47.82,5,0
2703,16449,3921,Yellow Cake without Icing (Home Recipe or Purchased),14,356,57.57,12.12,85,4.78,100 g,182,31.69,2,0
2705,16469,3923,Yellow Cake with Icing (Home Recipe or Purchased),9,367,64.67,11.44,103,3.37,100 g,144,47.26,5,0
2709,16501,3927,Shortcake Biscuit with Whipped Cream and Fruit,10,232,32.18,10.52,119,3.66,100 g,245,13.06,3,31
2710,16506,3928,Shortcake Biscuit with Fruit,10,224,35.39,8.17,111,3.7,100 g,263,13.82,1,37
2711,16513,3929,Shortcake Sponge with Whipped Cream and Fruit,3,179,33.65,4.29,99,3.3,100 g,95,30.29,3,38
2712,16519,3930,Shortcake Sponge with Fruit,2,187,39.47,2.36,97,3.83,100 g,88,31.36,2,40
2713,16522,3931,Diet Shortcake with Whipped Topping and Fruit,9,181,34.81,3.84,233,3.43,100 g,166,17.94,2,26
2714,16532,3932,Zucchini Cake,5,414,54.26,20.95,105,4.35,100 g,201,39.57,5,3
2715,16540,3933,Zucchini Cake without Icing,5,397,55.61,18.25,98,4.19,100 g,227,37.49,2,4
2716,16550,3934,Zucchini Cake with Icing,5,414,54.26,20.95,105,4.35,100 g,201,39.57,5,3
2717,16553,3935,Batter or Dough Cookie (Not Chocolate),5,428,54.42,21.73,98,4.8,100 g,511,29.22,20,0
2718,16559,3936,Cookie,3,486,68.97,21.39,100,5.42,100 g,328,27.62,0,0
2719,16563,3937,Almond Cookie,7,510,51.6,30.74,215,9.54,100 g,287,21.78,16,0
2720,16568,3938,Applesauce Cookie,7,365,62.45,11.87,203,4.99,100 g,311,37.57,8,1
2721,16572,3939,Baby Fruit Cookie,8,435,73.7,12.6,425,6.8,100 g,9,24.2,47,3
2722,16576,3940,Baby Cookie,10,433,67.1,13.2,501,11.8,100 g,192,24.9,0,12
2723,16582,3949,Lowfat Brownie,5,324,70.23,5.38,269,5.43,100 g,231,54.23,0,0
2724,16588,3950,Fat Free Cholesterol Free Brownie with Icing,18,270,66.47,1.44,314,5.12,100 g,419,42.11,0,0
2725,16592,3951,Fat Free Brownie Cookie,2,293,68.77,1.27,187,6.18,100 g,183,48.23,0,0
2726,16597,3952,Butterscotch Brownie,7,443,57.24,22.17,203,5.43,100 g,278,35.49,16,0
2727,16603,3953,Butterscotch Chip Cookie,3,497,58.75,27.41,141,5.4,100 g,531,36.52,17,0
2728,16607,3954,Caramel Coated Cookie with Nuts,8,502,57.52,30.08,168,4.56,100 g,169,44.36,1,1
2729,16612,3955,Carob Cookie,30,419,59.11,19.86,514,10.33,100 g,436,30.78,2,1
2730,16617,3956,Carob and Honey Brownie,10,423,47.3,27.22,233,5.8,100 g,391,33.21,14,0
2731,16627,3957,Chocolate Chip Cookie,4,489,64.06,24.73,148,5.5,100 g,297,34.34,0,0
2732,16633,3958,Chocolate Chip Cookie with Raisins,4,477,65.05,23.14,187,5.34,100 g,278,35.97,0,0
2733,16641,3959,Chocolate Chip Cookie (Home Recipe or Purchased),4,487,58.09,28.34,215,5.69,100 g,311,38.07,12,0
2734,16648,3960,Reduced Fat Chocolate Chip Cookie,6,438,70.77,15.94,144,5.5,100 g,440,34.13,0,0
2735,16653,3961,Rich Chocolate Chip Cookie with Chocolate Filling,2,498,54.98,30.41,190,5.27,100 g,293,30.65,0,0
2736,16657,3962,Chocolate Chip Sandwich Cookie,2,474,71.87,19.54,139,4.92,100 g,416,39.97,0,0
2737,16662,3963,Chocolate Cookie (made with Rice Cereal),2,428,66.02,20.77,246,3.28,100 g,187,40.45,4,5
2738,16666,3964,Chocolate Cookie (made with Oatmeal and Coconut),3,390,64.53,13.94,205,5.24,100 g,103,45.96,9,0
2739,16673,3965,Chocolate Fudge,3,433,72.4,14.2,210,6.6,100 g,580,29.66,0,0
2740,16677,3966,Fat Free Chocolate Cookie with Chocolate Filling or Coating,4,343,80.78,1.3,257,5.6,100 g,182,42.48,0,0
2741,16682,3967,Chocolate-Covered Marshmallow Cookie,5,421,67.7,16.9,182,4.0,100 g,168,44.8,0,0
2742,16690,3968,Chocolate Covered Marshmallow Pie Cookie,5,421,67.7,16.9,182,4.0,100 g,168,44.8,0,0
2743,16702,3969,Chocolate Coated or Striped Chocolate Sandwich Cookie,2,466,71.64,19.08,187,5.33,100 g,483,40.63,0,0
2744,16708,3970,Creme or Caramel Filled Chocolate Covered Sugar Wafer,9,511,66.58,25.24,183,5.2,100 g,123,45.88,2,0
2745,16714,3971,Reduced Fat Chocolate Sandwich Cookie,10,400,83.05,6.3,201,5.86,100 g,294,44.76,0,0
2746,16718,3972,Chocolate Covered Chocolate Sandwich Cookie,4,481,66.1,26.4,240,3.6,100 g,326,63.4,0,0
2747,16722,3973,Chocolate Sandwich Cookie with Extra Filling,2,497,68.2,24.52,137,4.33,100 g,351,46.0,0,0
2748,16727,3974,Chocolate and Vanilla Sandwich Cookie,2,474,71.87,19.54,139,4.92,100 g,416,39.97,0,0
2749,16734,3975,Chocolate Wafer Cookie,3,433,72.4,14.2,210,6.6,100 g,580,29.66,0,0
2753,16755,3979,Coconut Cookie,4,440,66.19,18.47,150,4.24,100 g,218,47.91,9,0
2754,16761,3980,Coconut and Nut Cookie,5,453,63.78,21.18,160,4.32,100 g,213,47.32,9,0
2755,16770,3981,Fruit Filled Cookie Bar,6,348,70.9,7.3,207,3.7,100 g,350,46.36,1,1
2756,16777,3982,Fat Free Fruit Filled Cookie Bar,14,327,76.78,0.42,234,5.76,100 g,545,42.59,4,6
2757,16782,3983,Date Bar,6,348,70.9,7.3,207,3.7,100 g,350,46.36,1,1
2758,16789,3985,Fat Free Fig Bar,6,348,70.9,7.3,207,3.7,100 g,350,46.36,1,1
2759,16792,3985,Fat Free Fig Bar,16,332,78.21,0.6,260,5.67,100 g,503,44.47,0,1
2760,16796,3986,Fortune Cookie,1,378,84.0,2.7,41,4.2,100 g,274,45.42,0,0
2761,16801,3987,Wafer or Cake Ice Cream Cone,3,417,79.0,6.9,112,8.1,100 g,143,6.0,0,0
2762,16805,3988,Brown Sugar Ice Cream Cone,4,402,84.1,3.8,145,7.9,100 g,320,25.66,0,0
2763,16811,3989,Gingersnaps,8,416,76.9,9.8,346,5.6,100 g,654,19.92,0,0
2764,16816,3998,Non-Chocolate Coating Marshmallow Pies,5,421,67.7,16.9,182,4.0,100 g,168,44.8,0,0
2765,16820,3999,Meringue,0,361,87.9,0.08,75,4.73,100 g,72,87.74,0,1
2766,16827,4000,Molasses Cookie,7,430,73.8,12.8,346,5.6,100 g,459,17.6,0,0
2767,16831,4001,Lebkuchen Cookie,5,384,78.62,5.88,181,6.75,100 g,24,47.22,0,0
2768,16835,4002,High Fiber Multigrain Cookie,5,405,65.28,17.61,377,10.01,100 g,288,24.01,0,0
2769,16843,4003,Oatmeal Cookie,6,464,68.74,19.03,100,5.36,100 g,245,33.17,0,0
2770,16853,4004,Oatmeal Cookie with Raisins,4,450,68.7,18.1,142,6.2,100 g,383,24.66,0,1
2771,16858,4005,Oatmeal Cookie with Fruit Filling,7,426,63.65,16.62,147,6.59,100 g,234,22.3,0,0
2772,16866,4006,Fat Free Oatmeal Cookie with Raisins,4,326,78.6,1.5,212,5.9,100 g,298,41.9,0,0
2773,16871,4007,Reduced Fat Oatmeal Cookie with Raisins,20,382,77.52,5.62,255,7.5,100 g,437,33.6,0,1
2774,16876,4008,Oatmeal Sandwich Cookie with Creme Filling,7,487,68.64,22.2,206,4.78,100 g,120,37.74,1,0
2775,16884,4009,Oatmeal Cookie with Chocolate Chips,3,503,53.75,31.63,192,5.6,100 g,357,32.5,9,0
2776,16888,4010,Oatmeal Sandwich Cookie with Peanut Butter and Jelly Filling,6,430,69.14,15.92,142,6.0,100 g,247,37.76,0,0
2777,16892,4011,Oatmeal Cookie with Chocolate and Peanut Butter,4,410,60.14,17.22,240,7.82,100 g,138,41.76,8,0
2778,16896,4012,Oat Bran Cookie,4,357,60.26,13.64,445,10.74,100 g,614,10.33,4,5
2779,16902,4013,Peanut Butter Cookie,4,477,58.9,23.6,167,9.6,100 g,415,31.83,0,0
2780,16907,4014,Peanut Butter Cookie with Oatmeal,5,478,65.6,21.1,192,8.8,100 g,368,35.44,0,0
2781,16914,4015,Peanut Butter Cookie with Chocolate,4,477,59.53,24.56,197,8.79,100 g,354,35.23,0,0
2782,16919,4016,Peanut Butter with Rice Cereal Cookie,1,407,67.42,14.14,109,5.57,100 g,424,32.72,17,11
2783,16927,4017,Peanut Cookie,4,477,58.9,23.6,167,9.6,100 g,415,31.83,0,0
2784,16934,4018,Chocolate-Coated with Peanut Butter Filling Cookie,3,509,58.7,28.78,291,7.84,100 g,229,21.55,0,0
2785,16938,4019,Pfeffernusse Cookie,6,406,73.83,9.78,404,6.03,100 g,270,33.24,8,0
2786,16942,4020,Pizzelle Cookie (Italian Style Wafer),13,484,65.34,21.32,93,8.39,100 g,388,30.89,15,0
2787,16948,4021,Pumpkin Cookie,15,388,53.33,18.64,311,5.12,100 g,322,26.74,88,3
2788,16953,4022,Raisin Cookie,5,401,68.0,13.6,140,4.1,100 g,338,47.56,1,1
2789,16957,4023,Cream Filled Raisin Sandwich Cookie,3,451,66.68,20.37,97,2.82,100 g,232,52.3,0,1
2790,16961,4024,Rum Ball (No-Bake) Cookie,7,404,64.33,13.45,434,3.76,100 g,261,41.72,0,0
2791,16968,4025,Sandwich Cookie (Not Chocolate or Vanilla),3,483,72.1,20.0,91,4.5,100 g,349,39.3,0,0
2792,16978,4026,Shortbread Cookie,4,502,64.5,24.1,100,6.1,100 g,455,15.08,2,0
2793,16982,4027,Reduced Fat Shortbread Cookie,5,454,72.16,17.34,65,3.84,100 g,390,40.29,0,0
2794,16989,4028,Shortbread Cookie with Chocolate Filling,3,497,64.22,25.28,153,5.72,100 g,366,22.96,1,0
2795,17001,4029,Butter or Sugar Cookie,5,475,65.6,21.6,104,5.45,100 g,417,26.69,9,0
2796,17010,4030,Butter or Sugar Cookie  with Fruit and/or Nuts,6,400,65.54,13.75,95,4.82,100 g,246,35.9,4,0
2797,17016,4031,Sugar Wafer Cookie,2,511,70.1,24.3,59,4.1,100 g,147,35.44,0,0
2798,17021,4032,Baby Food Teething Cookie,10,398,78.03,5.0,323,9.0,100 g,258,28.5,2,15
2799,17026,4033,Toffee Bar Cookie,4,489,64.06,24.73,148,5.5,100 g,297,34.34,0,0
2800,17033,4034,Vanilla Sandwich Cookie,3,483,72.1,20.0,91,4.5,100 g,349,39.3,0,0
2801,17038,4035,Reduced Fat Vanilla Sandwich Cookie,15,410,82.52,6.17,154,6.72,100 g,315,46.96,0,1
2802,17044,4036,Rich All Chocolate Cookie with Chocolate Filling or Chocolate Chips,2,498,54.98,30.41,190,5.27,100 g,293,30.65,0,0
2803,17055,4037,Butter or Sugar Cookie with Chocolate Icing or Filling,8,387,68.74,11.15,70,4.36,100 g,242,45.64,1,0
2804,17061,4038,Butter or Sugar Cookie with Icing or Filling Other Than Chocolate,3,414,73.23,13.65,49,2.1,100 g,172,58.6,7,0
2805,17066,4039,Vanilla Waffle Creme Cookie,2,511,70.1,24.3,59,4.1,100 g,147,35.44,0,0
2806,17072,4040,Japanese Tea Cookie,1,384,92.87,0.34,39,3.62,100 g,725,66.17,0,0
2807,17076,4049,Sandwich Dietetic Cookie,10,461,67.7,22.1,295,4.5,100 g,243,23.53,0,0
2808,17080,4050,Sugar or Plain Dietetic Cookie,3,431,76.8,13.0,104,4.1,100 g,3,34.17,0,0
2809,17084,4051,Puerto Rican Cookies (Mantecaditos Polvorones),1,508,66.49,24.0,62,5.91,100 g,267,23.0,0,0
2810,17090,4052,Pie,1,237,34.0,11.0,65,1.9,100 g,266,15.65,3,5
2811,17096,4053,Pie (Individual Size or Tart),1,312,40.71,15.61,58,3.05,100 g,342,17.15,0,2
2812,17100,4054,Fried Pie,2,316,42.6,16.1,65,3.0,100 g,374,21.4,1,2
2813,17110,4055,Apple Pie (Two Crust),1,237,34.0,11.0,65,1.9,100 g,266,15.65,3,5
2814,17115,4056,Apple Pie (Individual Size or Tart),1,308,40.23,15.43,57,3.02,100 g,317,16.94,0,2
2815,17119,4057,Fried Apple Pie,1,375,41.46,22.27,59,3.11,100 g,357,17.45,1,2
2816,17126,4058,Apple Pie (One Crust),0,242,39.02,9.25,56,1.81,100 g,195,24.17,1,3
2817,17130,4059,Diet Apple Pie,1,227,44.71,5.33,71,2.13,100 g,288,26.65,0,0
2818,17136,4060,Apricot Pie (Two Crust),1,278,39.13,12.53,145,3.16,100 g,221,18.36,18,7
2819,17141,4061,Apricot Pie (Individual Size or Tart),1,297,39.75,14.23,138,3.44,100 g,301,16.74,17,6
2820,17145,4062,Fried Apricot Pie,1,365,40.78,21.32,142,3.52,100 g,310,17.18,17,6
2821,17153,4063,Blackberry Pie (Two Crust),2,262,35.78,12.5,95,2.83,100 g,206,16.3,3,15
2822,17158,4064,Blackberry Pie (Individual Size or Tart),2,284,36.99,14.16,94,3.14,100 g,282,15.18,3,14
2823,17164,4065,Berry Pie (Two Crust),1,289,39.79,13.74,60,2.58,100 g,231,17.24,2,9
2824,17170,4066,Berry Pie (One Crust),1,249,38.94,10.26,63,1.73,100 g,174,21.48,2,12
2825,17175,4067,Berry Pie (Individual Size or Tart),1,310,40.82,15.48,61,2.93,100 g,313,15.93,2,8
2826,17184,4068,Blueberry Pie (Two Crust),1,232,34.9,10.0,50,1.8,100 g,325,9.89,4,5
2827,17192,4069,Blueberry Pie (One Crust),1,213,32.6,8.73,49,2.22,100 g,154,17.03,1,2
2828,17197,4070,Blueberry Pie (Individual Size or Tart),1,289,39.1,14.05,60,2.84,100 g,281,17.43,2,7
2829,17206,4071,Cherry Pie (Two Crust),1,260,39.8,11.0,81,2.0,100 g,246,14.29,5,2
2830,17212,4072,Cherry Pie (One Crust),1,228,36.74,8.55,77,2.08,100 g,185,22.1,9,2
2831,17217,4073,Cherry Pie (Individual Size or Tart),1,236,32.37,11.31,91,2.41,100 g,220,16.23,3,2
2832,17222,4074,Fried Cherry Pie,1,334,38.47,18.94,72,3.14,100 g,29,15.83,7,1
2833,17229,4075,Lemon Pie (Not Cream or Meringue),2,385,57.5,15.54,69,5.07,100 g,251,36.37,3,10
2834,17234,4076,"Lemon Pie, (Not Cream or Meringue, Individual Size or Tart)",2,396,57.08,16.79,70,5.26,100 g,274,33.05,3,9
2835,17238,4077,Fried Lemon Pie,1,333,36.41,19.02,53,4.39,100 g,179,13.94,1,4
2836,17245,4078,Mince Pie (Two Crust),2,289,48.0,10.8,203,2.6,100 g,254,28.31,0,10
2837,17250,4079,Mince Pie (Individual Size or Tart),2,306,41.93,14.45,161,3.32,100 g,439,17.27,0,2
2838,17259,4080,Peach Pie (Two Crust),1,223,32.9,10.0,125,1.9,100 g,270,6.19,3,2
2839,17266,4081,Peach Pie (One Crust),1,221,36.92,7.82,135,2.15,100 g,137,22.7,4,6
2840,17271,4082,Individual Size or Tart Peach Pie,1,283,37.84,13.61,112,3.12,100 g,289,16.06,3,4
2841,17275,4083,Fried Peach Pie,1,354,38.45,21.26,114,3.17,100 g,301,16.31,4,4
2842,17281,4084,Pear Pie (Two Crust),1,259,37.27,11.65,73,2.4,100 g,226,17.47,0,3
2843,17286,4085,Pear Pie (Individual Size or Tart),1,282,38.35,13.58,73,2.74,100 g,298,16.21,0,2
2844,17292,4086,Pineapple Pie (Two Crust),1,263,36.9,12.08,63,2.53,100 g,218,15.56,0,4
2845,17297,4087,Pineapple Pie (Individual Size or Tart),1,283,37.7,13.77,63,2.85,100 g,297,14.22,0,4
2846,17303,4088,Plum Pie (Two Crust),1,294,40.92,13.68,89,2.79,100 g,30,19.51,9,2
2847,17309,4089,Prune Pie (One Crust),1,301,51.31,9.65,126,3.75,100 g,238,36.34,2,3
2848,17318,4098,Strawberry-Rhubarb Pie (Two Crust),4,281,35.66,14.31,86,3.1,100 g,255,11.76,0,23
2849,17323,4099,Strawberry Pie (Individual Size or Tart),1,265,36.35,12.5,103,2.82,100 g,221,15.23,0,44
2850,17329,4100,Apple-Sour Cream Pie,3,207,29.86,9.42,122,1.92,100 g,162,16.71,2,4
2851,17335,4101,Cherry Pie made with Cream Cheese and Sour Cream,4,285,39.5,13.27,87,3.44,100 g,80,30.79,10,1
2852,17344,4102,Banana Cream Pie,8,269,32.9,13.6,165,4.4,100 g,240,12.06,5,3
2853,17347,4103,Banana Cream Pie (Individual Size or Tart),6,237,30.99,10.85,160,4.5,100 g,191,14.07,2,3
2854,17353,4104,Buttermilk Pie,4,380,51.6,18.13,72,4.14,100 g,160,40.51,1,0
2855,17360,4105,Chess Pie,2,411,53.44,20.23,62,5.26,100 g,230,41.39,8,0
2856,17369,4106,Chocolate Cream Pie,8,264,34.86,12.79,157,5.03,100 g,222,19.82,3,0
2857,17372,4107,Chocolate Cream Pie (Individual Size or Tart),7,289,36.2,14.81,148,5.18,100 g,259,17.86,3,0
2858,17381,4108,Coconut Cream Pie,3,298,37.2,16.6,65,2.1,100 g,255,36.27,2,0
2859,17384,4109,Coconut Cream Pie (Individual Size or Tart),8,234,25.36,12.46,131,5.42,100 g,228,11.24,3,0
2860,17393,4110,Custard Pie,8,210,20.8,11.6,106,5.5,100 g,240,11.58,4,1
2861,17396,4111,Custard Pie (Individual Size or Tart),8,182,26.4,5.92,130,5.7,100 g,381,11.8,3,0
2862,17402,4112,Lemon Cream Pie,7,275,38.8,11.7,112,4.58,100 g,231,28.0,6,6
2863,17405,4113,Lemon Cream Pie (Individual Size or Tart),6,290,38.87,13.28,106,4.66,100 g,257,25.14,5,5
2864,17411,4114,Peanut Butter Cream Pie,8,291,33.67,14.53,199,8.02,100 g,315,18.57,3,0
2865,17417,4115,Pineapple Cream Pie,5,201,29.82,7.68,90,3.74,100 g,135,18.71,2,2
2866,17426,4116,Pumpkin Pie,6,210,27.3,9.5,154,3.9,100 g,282,13.86,68,2
2867,17429,4117,Pumpkin Pie (Individual Size or Tart),10,232,22.64,13.7,204,5.26,100 g,194,8.74,107,3
2868,17435,4118,Raspberry Cream Pie,2,199,23.12,11.47,86,2.32,100 g,96,13.4,6,10
2869,17441,4119,Raisin Sour Cream Pie,7,361,34.44,23.34,228,5.35,100 g,262,11.77,7,1
2870,17447,4120,Squash Pie,6,189,25.83,8.03,156,4.18,100 g,168,15.65,25,3
2871,17455,4121,Strawberry Cream Pie,2,205,26.32,10.87,84,1.52,100 g,84,16.44,5,40
